RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.9129429050801243,0.045454545454545456,0.0,-0.029799447125086392,2.201887331998856,0.5,0.0,1.0,0.0,2.0,0
-0.16229590283543588,-1.0909090909090908,0.0,504.3906660868019,0.0,-0.6666666666666666,0.0,-0.5,0.0,0.0,0
-0.20323887102466354,-0.7727272727272727,0.0,1348.3273777522654,-1.54418072633686,-0.16666666666666666,0.0,0.0,0.0,2.0,0
1.389437412001566,-1.0,0.0,0.5158001708534725,0.028595939376608523,0.5,0.0,0.0,0.0,2.0,0
1.5983617526042435,-1.0,0.0,0.24597860514258593,-1.3011152416356877,-0.5,0.0,-0.5,0.0,3.0,0
-0.18312465464000907,1.2272727272727273,0.0,-0.051926936818271284,1.0580497569345153,0.5,0.0,1.0,0.0,0.0,0
0.6910060421911587,0.09090909090909091,1.0,0.024169529452670643,1.315413211323992,0.8333333333333334,0.0,0.0,0.0,0.0,1
-0.15368377409438788,-0.13636363636363635,0.0,-0.006388097430534301,0.7434944237918215,-0.16666666666666666,0.0,0.5,0.0,0.0,0
-0.2913584886573845,-0.045454545454545456,0.0,0.016231609333311636,-0.8578781812982557,-0.16666666666666666,0.0,0.0,0.0,2.0,0
-0.2760205803442746,0.5454545454545454,0.0,-0.3593445760139214,1.4583929082070346,0.16666666666666666,0.0,0.0,0.0,0.0,0
-0.27105262627529786,0.0,0.0,-0.3366530913507782,9.894195024306548,1.8333333333333333,0.0,0.5,0.0,3.0,0
1.4797516299998528,0.6818181818181818,0.0,-0.4366756279232841,1.0008578781812982,0.6666666666666666,0.0,-0.5,0.0,0.0,0
-0.15675997250422763,-0.13636363636363635,0.0,-0.010059375044725944,-0.3148412925364598,1.1666666666666667,0.0,0.0,0.0,1.0,0
-0.2913584886573845,0.13636363636363635,0.0,-0.10094285749102483,2.030311695739205,0.8333333333333334,0.0,0.5,0.0,0.0,0
-0.2631978048863864,0.5,0.0,533.2432032377579,0.0,0.5,0.0,-0.5,0.0,0.0,0
-0.2913584886573845,0.6818181818181818,0.0,-0.23322361689632337,1.1958821847297685,0.16666666666666666,0.0,0.0,0.0,0.0,0
-0.2913584886573845,1.2727272727272727,0.0,723.6699484340677,0.0,-0.6666666666666666,0.0,-0.5,0.0,0.0,0
0.9168560304329876,0.9545454545454546,0.0,-0.1576197903857117,0.45753503002573637,0.0,0.0,0.5,0.0,0.0,0
-0.26591138484286864,-0.9090909090909091,0.0,-0.3351722435372665,-0.11438375750643409,-0.5,0.0,-0.5,0.0,0.0,0
-0.23737932943348014,-0.45454545454545453,0.0,0.4684463755998963,-0.77209036316843,0.0,0.0,0.0,0.0,2.0,0
-0.17106806444083864,0.7272727272727273,2.0,1.6163115977991063,-0.11438375750643409,1.3333333333333333,0.0,1.5,0.0,0.0,0
-0.2059473959789949,0.5909090909090909,0.0,-0.04021570641496679,-0.42893909064912783,-0.8333333333333334,0.0,0.5,0.0,0.0,0
-0.2480131963637384,0.09090909090909091,0.0,-0.3895558959920914,4.199885616242494,2.0,0.0,0.0,0.0,1.0,0
0.1369714078618744,0.045454545454545456,0.0,-0.04577852318435738,0.1083786102373463,-0.16666666666666666,0.0,0.0,0.0,1.0,0
1.5983617526042435,-0.9090909090909091,0.0,0.18485211908346325,0.45753503002573637,0.5,0.0,0.5,0.0,0.0,0
1.5983617526042435,-0.2727272727272727,0.0,-0.5287340549284592,-0.8292822419216471,-1.3333333333333333,0.0,-0.5,0.0,0.0,0
-0.08034752253508388,-0.8636363636363636,0.0,0.324062400992068,-1.0408921933085502,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.6968481412470326,-0.5,0.0,0.012747877538481766,1.6728624535315986,0.3333333333333333,0.0,0.5,1.0,1.0,0
1.6623669086081718,-0.5454545454545454,0.0,-0.23097587153059299,0.24277952530740635,-0.6666666666666666,0.0,0.0,0.0,0.0,1
-0.22862144277620736,-0.045454545454545456,0.0,0.2202630442244722,-1.0080068630254504,-0.3333333333333333,0.0,0.0,0.0,0.0,0
-0.26068087679675606,0.9090909090909091,0.0,36.979564241314364,0.0,0.6666666666666666,0.0,-0.5,0.0,0.0,0
1.0601328249908528,-0.9545454545454546,1.0,0.940598223398389,-0.77209036316843,1.1666666666666667,0.0,0.5,0.0,0.0,0
1.4916628421166047,-0.5909090909090909,0.0,0.14926848554032235,-0.3871890191592794,-0.6666666666666666,0.0,0.0,0.0,0.0,0
1.5680744436012755,0.6363636363636364,1.0,0.5969869964832119,-0.024020589076351156,0.5,0.0,0.0,0.0,0.0,0
-0.2913584886573845,0.8181818181818182,0.0,-0.2972013496276287,1.258221332570775,0.3333333333333333,0.0,-0.5,0.0,0.0,0
1.5983617526042435,-0.5,1.0,-0.0036928852792639934,0.45753503002573637,-0.6666666666666666,0.0,0.0,0.0,2.0,0
-0.2913584886573845,0.6818181818181818,0.0,-0.11132731551445743,0.5072919645410352,0.5,0.0,0.0,0.0,0.0,0
-0.2908477633653074,-0.7727272727272727,0.0,0.1370493451714005,-0.11438375750643409,0.8333333333333334,0.0,0.0,0.0,1.0,0
-0.20916024196286528,0.5909090909090909,0.0,-0.13911950172833987,-0.3299971404060623,-0.3333333333333333,0.0,0.0,0.0,1.0,0
-0.18964395390926142,-0.5454545454545454,0.0,-0.08570480979916294,0.45753503002573637,0.5,0.0,0.0,0.0,0.0,0
-0.014032725654958228,1.0454545454545454,0.0,-0.2130713863227615,2.1160995138690306,-0.16666666666666666,0.0,0.0,0.0,0.0,0
-0.15569001468634974,-0.09090909090909091,0.0,-0.14372216953692837,-0.3079782670860738,0.5,0.0,0.0,0.0,1.0,0
-0.150425869616579,-0.13636363636363635,0.0,0.9898458328297185,-0.6863025450386046,3.0,0.0,0.5,0.0,0.0,0
-0.17498746744497123,-0.8636363636363636,0.0,-0.30039705375721487,-0.7603660280240205,0.6666666666666666,0.0,-0.5,0.0,0.0,0
1.6030838823910534,-0.9545454545454546,1.0,-0.5035947210134288,0.45753503002573637,-1.0,1.0,-0.5,1.0,2.0,0
1.4605501618110441,-0.13636363636363635,1.0,0.3111395890782131,-0.5910780669144982,-0.8333333333333334,0.0,0.0,2.0,0.0,1
1.5388598155033253,0.09090909090909091,0.0,7907.951699022116,0.0,0.6666666666666666,0.0,0.5,0.0,1.0,0
0.7956294424947448,-0.5909090909090909,0.0,7001.982032482098,0.0,-0.16666666666666666,0.0,0.0,0.0,0.0,0
0.8050760037478485,-1.0909090909090908,0.0,-0.3605305206025863,-0.40892193308550184,-0.8333333333333334,0.0,-0.5,0.0,0.0,0
-0.012574281000753343,0.3181818181818182,0.0,-0.06110628639786336,-0.2573634543894767,-0.3333333333333333,0.0,0.0,0.0,0.0,0
-0.13749054807902736,0.22727272727272727,0.0,-0.4598261809771556,2.1732913926222475,-0.5,0.0,-0.5,0.0,2.0,0
0.9859328313556203,-0.045454545454545456,0.0,-0.011835584838425095,1.0245925078638833,0.3333333333333333,0.0,0.0,0.0,4.0,0
0.31176242752980027,-0.5,1.0,0.32868186674778577,-0.15927938232770947,0.0,0.0,0.5,0.0,2.0,0
0.6978121499992691,-0.6818181818181818,0.0,0.19012700628623644,5.60480411781527,0.5,0.0,1.0,0.0,2.0,0
0.6306406823770647,0.45454545454545453,1.0,-0.15798138480755605,-0.6965970832141836,-0.16666666666666666,0.0,0.0,0.0,0.0,0
0.5043345467092786,0.36363636363636365,0.0,-0.04491460032020747,1.258221332570775,0.16666666666666666,0.0,0.0,0.0,0.0,0
1.533626291463406,-0.045454545454545456,2.0,0.5606570083943039,-0.9885616242493566,-0.16666666666666666,0.0,-0.5,1.0,1.0,0
0.4057803199376246,0.2727272727272727,0.0,0.4215385915213609,0.5879325135830712,1.3333333333333333,0.0,0.0,0.0,1.0,0
-0.26725972682592636,0.2727272727272727,1.0,-0.30331248001303607,-0.386045181584215,-0.3333333333333333,0.0,0.0,0.0,0.0,0
0.3401565598038676,0.5909090909090909,0.0,-0.026345579148834633,-0.24049185015727767,0.16666666666666666,0.0,0.5,0.0,0.0,1
-0.15975033414296486,0.45454545454545453,0.0,911.2114399152817,0.0,0.8333333333333334,0.0,-0.5,0.0,1.0,0
0.15151380812435053,-0.8181818181818182,0.0,104.78302654606101,0.0,-1.1666666666666667,0.0,-0.5,0.0,0.0,0
-0.2708738587225977,1.0909090909090908,0.0,-0.5244070399319303,-0.11438375750643409,-0.16666666666666666,0.0,-0.5,0.0,0.0,0
0.42972540970369605,-0.13636363636363635,0.0,0.6573039106450428,0.48613096940234485,2.1666666666666665,0.0,1.5,0.0,1.0,0
-0.2343920801642915,1.3636363636363635,0.0,-0.19502109193318395,-1.2267657992565055,0.0,0.0,-0.5,0.0,0.0,0
-0.24544386443685723,0.18181818181818182,0.0,-0.009006850358354539,0.22876751501286818,0.3333333333333333,0.0,0.0,0.0,0.0,0
0.16684094692072848,-0.045454545454545456,0.0,0.4678162058933555,0.7434944237918215,0.6666666666666666,0.0,0.5,0.0,0.0,0
1.4633189234938095,-0.6363636363636364,1.0,0.22353521190538903,-1.0580497569345153,-0.5,0.0,0.0,1.0,3.0,0
1.5983617526042435,0.13636363636363635,0.0,0.3828348027745368,2.289104947097512,0.3333333333333333,0.0,0.5,0.0,0.0,0
-0.08755999393479114,-1.0454545454545454,1.0,-0.29511307944786597,-0.9493851873034029,0.0,0.0,-0.5,0.0,0.0,0
-0.25034792327864697,0.5,0.0,-0.20359180445471087,-0.06634257935373176,2.1666666666666665,0.0,0.0,0.0,0.0,0
-0.2105969926265311,-0.4090909090909091,0.0,-0.5242838713360866,1.1438375750643408,-1.0,0.0,-0.5,0.0,1.0,0
0.8821495157178967,0.4090909090909091,0.0,0.4000135182792313,0.1429796968830426,-0.3333333333333333,0.0,0.0,0.0,1.0,0
0.37917223236182696,-0.22727272727272727,0.0,-0.262584325128358,0.10008578781812982,-0.16666666666666666,0.0,0.0,0.0,0.0,0
-0.2913584886573845,-0.8181818181818182,0.0,0.40564974167364143,0.5407492136116672,0.16666666666666666,0.0,0.5,0.0,1.0,0
0.9955695022634462,-0.5454545454545454,0.0,-0.3491873071958959,1.2264798398627395,-0.16666666666666666,0.0,-0.5,0.0,1.0,0
0.10609378232174871,-0.2727272727272727,0.0,-0.4455891085861644,-0.8796110952244781,-0.8333333333333334,0.0,-0.5,0.0,0.0,0
1.2170197564724652,-0.4090909090909091,0.0,4276.859898574302,0.0,-1.0,0.0,0.0,0.0,0.0,0
0.8544242575489921,0.13636363636363635,0.0,-0.22272229744166822,-0.6291106662853875,-0.16666666666666666,0.0,-0.5,0.0,2.0,0
-0.23623326501499503,0.3181818181818182,0.0,-0.1802213618873314,2.9310837861023735,1.3333333333333333,0.0,0.5,0.0,2.0,0
-0.23274125063196624,1.1818181818181819,0.0,-0.5222771975740136,1.4583929082070346,-0.8333333333333334,0.0,-0.5,0.0,0.0,0
1.5983617526042435,-0.8181818181818182,0.0,-0.5287340549284592,0.0,-1.3333333333333333,2.0,-0.5,1.0,0.0,0
-0.2913584886573845,0.3181818181818182,0.0,-0.1920238196852266,4.532456391192451,0.16666666666666666,0.0,1.0,0.0,2.0,0
-0.2913584886573845,0.5,0.0,-0.280461533147567,2.2905347440663424,1.0,0.0,0.0,0.0,1.0,0
0.3223834065667243,-0.45454545454545453,1.0,-0.32887222136163924,-0.929368029739777,-0.8333333333333334,0.0,-0.5,0.0,0.0,0
0.1557211346023948,-0.2727272727272727,1.0,-0.050864991778520004,0.8338575922219045,0.5,0.0,0.5,0.0,0.0,0
0.15728319640723024,0.18181818181818182,0.0,-0.3214748693946988,0.21904489562482127,-0.6666666666666666,0.0,0.0,0.0,0.0,0
-0.14061555040869833,0.3181818181818182,0.0,-0.1773448432778582,3.2407778095510436,0.5,0.0,1.0,0.0,0.0,0
-0.242964012662068,0.36363636363636365,0.0,-0.32963688861273616,0.20017157563625965,1.6666666666666667,0.0,0.0,0.0,0.0,0
-0.24695375861949562,0.5454545454545454,1.0,-0.12251064258652573,4.175007148984844,-0.16666666666666666,0.0,0.5,0.0,1.0,0
0.8856026396544712,0.13636363636363635,0.0,0.6011981021822442,1.0294538175579069,2.5,0.0,0.5,0.0,0.0,1
1.5983617526042435,-1.0,1.0,-0.15486207065533078,-1.1152416356877324,-1.1666666666666667,1.0,-0.5,1.0,0.0,0
0.4885779972909365,0.7272727272727273,1.0,0.06302657854896006,-0.6863025450386046,0.3333333333333333,0.0,0.0,1.0,0.0,0
0.5005431344698857,-0.45454545454545453,0.0,-0.13127038827570464,0.862453531598513,0.16666666666666666,0.0,0.5,0.0,0.0,0
-0.2752563925200516,-0.18181818181818182,0.0,-0.4267965119896625,0.9039176436945954,-0.5,0.0,-0.5,0.0,2.0,0
-0.1869168114292514,-0.5,0.0,2649.5768032603823,0.0,0.6666666666666666,0.0,0.0,0.0,3.0,0
-0.12100249166158265,-0.45454545454545453,0.0,0.03648578457638896,-0.21246782956820132,0.3333333333333333,0.0,0.0,0.0,1.0,0
1.4126273902706408,-0.5909090909090909,0.0,0.41023555094477276,0.8578781812982557,1.8333333333333333,0.0,0.0,0.0,1.0,0
-0.21440571848450574,-1.1363636363636365,0.0,-0.09508061341896215,-0.2573634543894767,-0.5,0.0,0.0,0.0,0.0,0
-0.1091026821179066,-0.2727272727272727,0.0,3590.1695143815487,0.0,1.3333333333333333,0.0,0.5,0.0,0.0,0
0.4681707816432946,-0.09090909090909091,0.0,-0.2817662160249961,5.60480411781527,0.8333333333333334,0.0,0.5,0.0,1.0,0
0.2660987506235263,-0.5,0.0,0.41773456049848395,0.021160995138690308,0.16666666666666666,0.0,1.0,0.0,2.0,0
-0.2895769944059107,0.0,0.0,-0.4095968105920711,-0.654561052330569,-0.6666666666666666,0.0,-0.5,0.0,1.0,0
1.4972988973950887,-0.09090909090909091,0.0,0.5796863213039802,-0.8816128109808408,-0.16666666666666666,0.0,-0.5,0.0,1.0,0
1.4017257764115045,0.5454545454545454,0.0,-0.10588552071214657,1.4106376894480983,0.0,0.0,0.0,0.0,2.0,0
1.5983617526042435,-0.5,0.0,-0.2203037508265116,0.17157563625965114,-0.5,0.0,-0.5,0.0,2.0,0
1.5983617526042435,-1.0454545454545454,0.0,-0.24346885710012203,-0.8864741206748642,-1.0,0.0,-0.5,0.0,4.0,0
0.20496278738434848,0.5909090909090909,0.0,-0.4974747487680115,6.796110952244781,-0.3333333333333333,0.0,-0.5,0.0,0.0,0
0.0801626889798027,-0.9545454545454546,0.0,-0.45570280141733077,-0.35258793251358306,-1.0,0.0,-0.5,0.0,1.0,0
-0.17465537175600285,0.045454545454545456,0.0,-0.20440944784927068,1.8618816128109807,0.5,0.0,0.5,0.0,2.0,0
-0.2865165846102656,0.7727272727272727,0.0,1064.1298868153488,0.0,2.0,0.0,-0.5,0.0,0.0,0
-0.12295811042265942,-0.9545454545454546,0.0,-0.3475436329742266,-0.22848155561910208,0.3333333333333333,0.0,-0.5,0.0,0.0,0
-0.260756165148417,0.09090909090909091,1.0,1.1379974063617633,2.8881898770374606,1.0,0.0,1.5,0.0,4.0,0
1.5983617526042435,0.0,0.0,1.040017548632441,-1.2010294538175579,-0.8333333333333334,0.0,0.0,0.0,0.0,0
-0.28153390772941683,-1.3181818181818181,0.0,-0.5252197380016224,-1.3096940234486703,-1.0,0.0,-0.5,0.0,0.0,0
-0.165442854267904,-0.09090909090909091,0.0,-0.2868580641747105,1.610809265084358,-0.16666666666666666,0.0,0.5,0.0,1.0,0
0.5107135928179195,-1.0909090909090908,0.0,339.9312043263526,0.0,-0.6666666666666666,0.0,-0.5,0.0,0.0,0
1.2835648857066706,0.22727272727272727,0.0,-0.25661179367566267,0.30654847011724334,0.3333333333333333,0.0,0.5,0.0,0.0,0
0.12563884892778457,-0.18181818181818182,0.0,-8.426383474945974e-06,-0.328853302830998,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0018929348446854867,-0.09090909090909091,1.0,-0.19275745891787138,7.034601086645696,-0.16666666666666666,0.0,0.5,0.0,4.0,0
-0.22069001212105427,0.5454545454545454,0.0,-0.5254065451960331,-0.18072633686016584,-1.0,0.0,-0.5,0.0,1.0,0
1.5295635002524681,-0.18181818181818182,0.0,0.10094183034070223,2.025450386045182,1.1666666666666667,0.0,0.5,0.0,4.0,0
1.23531920251859,-0.18181818181818182,0.0,0.2839860205937495,-0.48613096940234485,0.6666666666666666,0.0,0.0,0.0,4.0,0
-0.27691232240781805,0.2727272727272727,0.0,-0.24136201598482204,-0.6860165856448385,0.5,0.0,0.0,0.0,0.0,0
0.5343165864945058,0.2727272727272727,0.0,0.011121611495102376,1.19502430654847,1.3333333333333333,0.0,0.5,0.0,0.0,0
-0.2363574007500571,-0.5909090909090909,0.0,0.11951883212385106,-0.4123534458106949,-0.6666666666666666,0.0,0.5,0.0,2.0,0
1.5293064585898273,0.0,3.0,-0.20384152893425983,0.20017157563625965,0.6666666666666666,0.0,-0.5,2.0,2.0,1
-0.2913584886573845,-1.0909090909090908,0.0,21.31675835524502,-1.4984272233342866,-0.5,0.0,0.0,0.0,0.0,0
1.5983617526042435,-0.13636363636363635,1.0,-0.12764622973993417,-0.07263368601658564,-0.8333333333333334,5.0,0.5,1.0,4.0,1
0.02177611778898047,0.22727272727272727,0.0,0.10822809859698469,1.2676579925650557,0.6666666666666666,0.0,0.0,0.0,2.0,0
0.0017831931101404896,0.0,0.0,-0.09706906103331692,0.4758364312267658,0.8333333333333334,0.0,0.5,0.0,2.0,0
-0.28944226678783724,-0.5,0.0,-0.26806801092935845,0.45753503002573637,1.0,0.0,0.5,0.0,3.0,0
1.4062700835058295,0.09090909090909091,0.0,0.1681086065933925,0.7903917643694596,0.6666666666666666,0.0,0.5,0.0,0.0,0
-0.2908073422453047,0.8636363636363636,0.0,-0.5175073870177095,-0.6625679153560194,-0.3333333333333333,0.0,-0.5,0.0,0.0,0
1.5394006421521356,0.45454545454545453,0.0,9962.252344170185,0.0,2.6666666666666665,0.0,0.5,0.0,1.0,0
0.3639167234183569,0.7727272727272727,4.0,8203.690204819415,0.0,1.5,1.0,0.5,0.0,0.0,0
-0.19864342053661488,0.6818181818181818,0.0,-0.23946338054811084,2.8836145267372033,1.3333333333333333,0.0,1.0,0.0,1.0,0
0.13555432918788732,-0.5,0.0,0.1076126292581222,2.2207606519874177,1.6666666666666667,0.0,1.0,0.0,0.0,0
0.15955281867387638,0.5454545454545454,0.0,10485.925893460037,0.0,1.0,0.0,1.5,0.0,0.0,0
0.46198371223316126,0.045454545454545456,0.0,0.6731313882609884,-0.057191878753217046,1.0,0.0,0.5,0.0,1.0,0
-0.2913584886573845,1.1818181818181819,0.0,1247.3434977239194,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0
0.02373932377758467,1.0,0.0,-0.021096843885734993,1.096654275092937,1.5,0.0,0.5,0.0,0.0,0
-0.23493844747340323,1.5,0.0,-0.33472372796200117,-0.036888761795824995,-0.16666666666666666,0.0,0.0,0.0,0.0,0
0.02238763509964496,-0.09090909090909091,0.0,0.14822598999586464,0.17157563625965114,-0.6666666666666666,0.0,0.5,0.0,1.0,0
-0.1707363599239993,-0.4090909090909091,0.0,0.06164910937606024,-0.4243637403488705,0.0,0.0,0.0,0.0,4.0,0
-0.2569702860104438,-0.18181818181818182,0.0,-0.38467498585623394,-0.7340577637975407,0.0,0.0,-0.5,0.0,0.0,0
-0.12792125137370042,-0.13636363636363635,0.0,-0.14618194931292744,1.630254503860452,-0.16666666666666666,0.0,0.5,0.0,1.0,0
0.045590816845365846,-0.3181818181818182,1.0,0.08007816400446015,-0.18587360594795538,0.5,0.0,0.0,0.0,2.0,0
-0.27541303711567494,0.45454545454545453,0.0,2029.2472545148278,0.0,-0.3333333333333333,0.0,-0.5,0.0,0.0,0
-0.11127656547839579,-0.045454545454545456,0.0,-0.21723684875064786,2.2590792107520734,0.5,0.0,0.5,0.0,3.0,0
0.9392291127955993,0.09090909090909091,0.0,1.1235514819953512,0.057191878753217046,4.0,0.0,0.5,0.0,1.0,0
-0.2845146639192072,0.45454545454545453,1.0,-0.2633945707323923,0.2668001143837575,1.6666666666666667,0.0,0.0,0.0,0.0,0
0.0023697094195129806,-1.0909090909090908,0.0,0.11672754246649501,-0.8292822419216471,-0.16666666666666666,0.0,0.0,0.0,1.0,0
-0.15537805774800634,-0.9090909090909091,0.0,0.3640968990474581,-0.31541321132399197,-0.3333333333333333,0.0,0.5,0.0,1.0,0
-0.26985314512941133,-0.6363636363636364,1.0,0.4400491098457796,0.7434944237918215,1.5,0.0,0.5,0.0,2.0,0
-0.23773211000227792,0.45454545454545453,2.0,4259.548376283728,0.0,0.16666666666666666,0.0,0.5,2.0,1.0,0
1.5983617526042435,-0.09090909090909091,1.0,0.008567646939454623,-0.8864741206748642,-1.0,4.0,0.0,0.0,0.0,1
1.3906918367689616,-0.6363636363636364,0.0,2636.593161542452,0.0,-0.3333333333333333,0.0,-0.5,0.0,0.0,0
-0.2486982351374615,1.5454545454545454,0.0,502.9480392292541,0.0,-0.5,0.0,0.0,0.0,0.0,0
0.07879106753076488,-0.7727272727272727,0.0,-0.13488307504270383,0.4812696597083214,0.16666666666666666,0.0,0.0,0.0,2.0,0
0.12076482530251295,-0.7727272727272727,0.0,0.12947496557751662,0.17157563625965114,0.0,0.0,0.0,0.0,2.0,0
-0.23334221007458703,0.5,0.0,51.405832816792376,0.0,-1.0,0.0,-0.5,0.0,0.0,0
-0.059700703564931436,0.5909090909090909,0.0,-0.44723809167466955,10.695453245639118,2.3333333333333335,0.0,0.5,0.0,1.0,0
0.8161100322072518,0.5,1.0,0.10403799610237138,1.4583929082070346,1.1666666666666667,0.0,0.5,0.0,0.0,0
0.426236125966689,-0.4090909090909091,0.0,1.9860235756591234,0.45753503002573637,1.5,0.0,1.5,0.0,0.0,0
0.5014046958084379,-0.7272727272727273,0.0,-0.18877030372695106,0.31455533314269374,0.0,0.0,0.0,0.0,3.0,0
0.9144805687044849,0.18181818181818182,0.0,0.42311971344248694,-0.5719187875321704,-0.6666666666666666,0.0,0.0,0.0,1.0,0
-0.20608824818098279,0.3181818181818182,1.0,0.7416429899260458,-0.057191878753217046,0.8333333333333334,0.0,1.0,0.0,1.0,0
-0.2063888667967448,-0.6818181818181818,0.0,-0.5118690126666549,0.31455533314269374,-0.6666666666666666,0.0,-0.5,0.0,0.0,0
0.9097076640194351,0.045454545454545456,0.0,0.033719540363906786,-0.1201029453817558,-0.3333333333333333,0.0,0.5,0.0,0.0,0
-0.15062124025297915,0.5454545454545454,0.0,0.9367671084988884,-0.20989419502430653,1.0,0.0,0.5,0.0,0.0,0
1.3457287283589063,-0.45454545454545453,1.0,-0.039815500085280155,1.4475264512439234,-0.16666666666666666,1.0,0.0,0.0,3.0,0
0.06780472994585944,-0.45454545454545453,0.0,-0.15026446213913167,-0.11438375750643409,0.3333333333333333,0.0,0.0,0.0,1.0,0
0.08747374331491434,-0.045454545454545456,0.0,345.70171175654383,0.0,-0.6666666666666666,0.0,-0.5,0.0,0.0,0
-0.09309026077386998,1.0454545454545454,0.0,1821.5089870279444,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0
-0.2699224903103192,0.4090909090909091,1.0,1791.2138230194405,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0
-0.24030320314860004,0.7272727272727273,0.0,2753.445937003824,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0
-0.17066717536932802,1.0454545454545454,0.0,-0.4579167662325648,1.0769230769230769,-0.5,0.0,0.0,0.0,0.0,0
-0.22692063202822288,0.9545454545454546,0.0,-0.519667410572113,0.45753503002573637,-0.5,0.0,-0.5,0.0,0.0,0
-0.13269893705143868,-0.22727272727272727,0.0,-0.01522308188084171,0.7434944237918215,0.6666666666666666,0.0,0.0,0.0,1.0,0
0.8614052514240388,-0.8181818181818182,0.0,4631.7461055310605,-1.54418072633686,0.3333333333333333,0.0,0.5,0.0,0.0,0
0.3440394855345355,-0.045454545454545456,1.0,0.4170162030121411,0.24306548470117242,0.3333333333333333,0.0,0.5,0.0,4.0,0
0.27920920389167025,-0.7272727272727273,1.0,0.30046977224922333,0.6082356305404633,0.6666666666666666,0.0,0.5,0.0,0.0,0
-0.23528008058138303,-1.0,0.0,-0.4085459680086156,-0.42893909064912783,-0.16666666666666666,0.0,-0.5,0.0,0.0,0
-0.2527597148824208,-1.0,0.0,0.07023730942035437,-0.6863025450386046,-0.16666666666666666,0.0,-0.5,0.0,0.0,0
-0.2913584886573845,-1.2272727272727273,0.0,-0.5287340549284592,-0.2573634543894767,-0.6666666666666666,0.0,-0.5,0.0,0.0,0
-0.2553272761412589,0.3181818181818182,0.0,0.44672222417930596,-0.741778667429225,0.8333333333333334,0.0,0.0,0.0,1.0,0
0.3159536838253058,1.4545454545454546,2.0,-0.263847923435511,-0.37174721189591076,1.6666666666666667,0.0,-0.5,0.0,0.0,0
-0.10777944885020536,1.0454545454545454,0.0,-0.15153147081617588,-0.5907921075207321,2.0,0.0,0.0,0.0,0.0,0
0.3905327950629724,0.9090909090909091,0.0,-0.006713121261539797,0.1332570774949957,-0.6666666666666666,0.0,0.5,0.0,0.0,0
0.39327706596896195,-1.0454545454545454,0.0,0.2069658749689643,0.21904489562482127,0.0,0.0,0.0,0.0,0.0,0
-0.21711276378774022,-0.5,2.0,3170.3650988351383,0.0,1.1666666666666667,0.0,0.0,1.0,0.0,1
-0.1524941516199859,-0.045454545454545456,0.0,0.5817620088922913,-0.5719187875321704,0.16666666666666666,0.0,0.5,0.0,1.0,0
0.9847971226050927,1.0,0.0,0.6970540380942732,0.17157563625965114,1.1666666666666667,0.0,0.5,0.0,0.0,0
0.7521009701511939,-0.7727272727272727,0.0,-0.2537544749870366,-0.9353731770088647,-0.3333333333333333,0.0,-0.5,0.0,0.0,0
1.059814673548939,0.5909090909090909,0.0,3193.447128555903,0.0,1.3333333333333333,0.0,-0.5,0.0,4.0,0
0.024018811539495758,0.6363636363636364,0.0,0.7306828314583328,-0.5244495281670003,0.16666666666666666,0.0,1.0,0.0,0.0,0
0.5959833060623211,-0.3181818181818182,0.0,-0.07705028498509307,0.45753503002573637,-0.5,0.0,0.0,0.0,6.0,0
-0.07361726432560235,0.3181818181818182,0.0,3643.5467081108172,-1.54418072633686,2.1666666666666665,0.0,0.5,0.0,0.0,0
0.06535090718027628,1.1363636363636365,0.0,-0.20371316399647524,-0.8006863025450386,0.16666666666666666,0.0,-0.5,0.0,0.0,0
0.11072541339715467,0.18181818181818182,0.0,0.05912191853226176,0.37975407492136115,1.1666666666666667,0.0,0.0,0.0,0.0,0
-0.09179304139761134,1.5909090909090908,0.0,-0.015214677136769576,-0.21332570774949958,1.0,0.0,0.0,0.0,1.0,0
0.8393874837453218,1.3181818181818181,0.0,-0.4067125595026415,-0.8006863025450386,0.0,0.0,-0.5,0.0,0.0,0
-0.2487826262724349,0.5,0.0,3186.233994268164,0.0,1.5,0.0,0.0,0.0,1.0,0
1.12261151585369,-0.45454545454545453,1.0,-0.106582877879324,1.4340863597369173,-0.3333333333333333,0.0,0.0,0.0,3.0,0
-0.2913584886573845,0.5454545454545454,0.0,0.3100218605431342,-0.5539033457249071,0.3333333333333333,0.0,0.0,0.0,0.0,0
1.160539149748695,-0.18181818181818182,0.0,0.07949433868571801,-0.7637975407492136,-0.6666666666666666,0.0,-0.5,0.0,0.0,0
-0.19250228456097912,0.5,0.0,0.24624422592747824,0.7386331140977981,0.6666666666666666,0.0,1.0,0.0,0.0,0
0.9440094081772518,-0.5,1.0,0.3136068762843788,0.028595939376608523,0.3333333333333333,0.0,0.0,0.0,2.0,0
